paperID,keywordID,keyword
21501,40003,data modeling
21502,40005,data processing
21503,40002,indexing
21504,40006,data storage
21505,40001,data management
21506,40004,big data
21507,40006,data storage
21508,40007,data querying
21509,40007,data querying
21510,40002,indexing
21511,40008,health informatics
21512,40002,indexing
21513,40008,health informatics
21514,40004,big data
21515,40004,big data
21516,40004,big data
21517,40003,data modeling
21518,40004,big data
21519,40003,data modeling
21520,40007,data querying
21521,40002,indexing
21522,40006,data storage
21523,40005,data processing
21524,40001,data management
21525,40002,indexing
21526,40004,big data
21527,40005,data processing
21528,40008,health informatics
21529,40003,data modeling
21530,40006,data storage
21531,40005,data processing
21532,40007,data querying
21533,40002,indexing
21534,40005,data processing
21535,40002,indexing
21536,40006,data storage
21537,40004,big data
21538,40004,big data
21539,40002,indexing
21540,40007,data querying
21541,40006,data storage
21542,40001,data management
21543,40003,data modeling
21544,40001,data management
21545,40002,indexing
21546,40007,data querying
21547,40005,data processing
21548,40003,data modeling
21549,40006,data storage
21550,40005,data processing
21551,40001,data management
21552,40001,data management
21553,40002,indexing
21554,40001,data management
21555,40006,data storage
21556,40004,big data
21557,40004,big data
21558,40001,data management
21559,40008,health informatics
21560,40004,big data
21561,40007,data querying
21562,40001,data management
21563,40003,data modeling
21564,40008,health informatics
21565,40004,big data
21566,40003,data modeling
21567,40004,big data
21568,40002,indexing
21569,40008,health informatics
21570,40004,big data
21571,40007,data querying
21572,40001,data management
21573,40008,health informatics
21574,40007,data querying
21575,40004,big data
21576,40005,data processing
21577,40006,data storage
21578,40001,data management
21579,40001,data management
21580,40002,indexing
21581,40004,big data
21582,40003,data modeling
21583,40006,data storage
21584,40007,data querying
21585,40004,big data
21586,40006,data storage
21587,40001,data management
21588,40006,data storage
21589,40006,data storage
21590,40006,data storage
21591,40007,data querying
21592,40003,data modeling
21593,40003,data modeling
21594,40007,data querying
21595,40008,health informatics
21596,40008,health informatics
21597,40001,data management
21598,40006,data storage
21599,40006,data storage
21600,40004,big data
21601,40005,data processing
21602,40001,data management
21603,40001,data management
21604,40004,big data
21605,40006,data storage
21606,40008,health informatics
21607,40001,data management
21608,40007,data querying
21609,40004,big data
21610,40001,data management
21611,40008,health informatics
21612,40005,data processing
21613,40003,data modeling
21614,40004,big data
21615,40006,data storage
21616,40006,data storage
21617,40006,data storage
21618,40006,data storage
21619,40001,data management
21620,40001,data management
21621,40007,data querying
21622,40001,data management
21623,40007,data querying
21624,40002,indexing
21625,40006,data storage
21626,40007,data querying
21627,40003,data modeling
21628,40002,indexing
21629,40002,indexing
21630,40003,data modeling
21631,40008,health informatics
21632,40003,data modeling
21633,40008,health informatics
21634,40008,health informatics
21635,40004,big data
21636,40006,data storage
21637,40005,data processing
21638,40007,data querying
21639,40002,indexing
21640,40002,indexing
21641,40004,big data
21642,40003,data modeling
21643,40003,data modeling
21644,40008,health informatics
21645,40004,big data
21646,40005,data processing
21647,40001,data management
21648,40001,data management
21649,40002,indexing
21650,40005,data processing
21651,40001,data management
21652,40003,data modeling
21653,40006,data storage
21654,40001,data management
21655,40005,data processing
21656,40008,health informatics
21657,40005,data processing
21658,40008,health informatics
21659,40005,data processing
21660,40007,data querying
21661,40002,indexing
21662,40008,health informatics
21663,40005,data processing
21664,40007,data querying
21665,40005,data processing
21666,40007,data querying
21667,40005,data processing
21668,40005,data processing
21669,40002,indexing
21670,40005,data processing
21671,40008,health informatics
21672,40003,data modeling
21673,40001,data management
21674,40002,indexing
21675,40004,big data
21676,40002,indexing
21677,40004,big data
21678,40004,big data
21679,40007,data querying
21680,40006,data storage
21681,40007,data querying
21682,40007,data querying
21683,40005,data processing
21684,40007,data querying
21685,40007,data querying
21686,40007,data querying
21687,40003,data modeling
21688,40001,data management
21689,40006,data storage
21690,40004,big data
21691,40002,indexing
21692,40007,data querying
21693,40001,data management
21694,40008,health informatics
21695,40007,data querying
21696,40005,data processing
21697,40002,indexing
21698,40001,data management
21699,40003,data modeling
21700,40003,data modeling
21701,40004,big data
21702,40007,data querying
21703,40003,data modeling
21704,40007,data querying
21705,40006,data storage
21706,40007,data querying
21707,40008,health informatics
21708,40001,data management
21709,40007,data querying
21710,40006,data storage
21711,40002,indexing
21712,40004,big data
21713,40005,data processing
21714,40006,data storage
21715,40003,data modeling
21716,40003,data modeling
21717,40008,health informatics
21718,40005,data processing
21719,40001,data management
21720,40003,data modeling
21721,40007,data querying
21722,40006,data storage
21723,40003,data modeling
21724,40008,health informatics
21725,40002,indexing
21726,40004,big data
21727,40001,data management
21728,40008,health informatics
21729,40008,health informatics
21730,40003,data modeling
21731,40004,big data
21732,40007,data querying
21733,40002,indexing
21734,40005,data processing
21735,40003,data modeling
21736,40002,indexing
21737,40005,data processing
21738,40003,data modeling
21739,40005,data processing
21740,40001,data management
21741,40004,big data
21742,40002,indexing
21743,40004,big data
21744,40004,big data
21745,40002,indexing
21746,40003,data modeling
21747,40006,data storage
21748,40007,data querying
21749,40006,data storage
21750,40008,health informatics
21751,40005,data processing
21752,40004,big data
21753,40004,big data
21754,40006,data storage
21755,40001,data management
21756,40005,data processing
21757,40006,data storage
21758,40008,health informatics
21759,40004,big data
21760,40004,big data
21761,40008,health informatics
21762,40006,data storage
21763,40002,indexing
21764,40001,data management
21765,40001,data management
21766,40001,data management
21767,40002,indexing
21768,40002,indexing
21769,40008,health informatics
21770,40002,indexing
21771,40001,data management
21772,40004,big data
21773,40002,indexing
21774,40005,data processing
21775,40001,data management
21776,40001,data management
21777,40001,data management
21778,40005,data processing
21779,40003,data modeling
21780,40006,data storage
21781,40006,data storage
21782,40004,big data
21783,40002,indexing
21784,40007,data querying
